frame_id,track_id,x,y,w,h,confidence,global_id,similarity,label
715,2,30,171,142,332,0.8418,1,0.7782,Unknown
716,1,169,163,176,329,0.8177,1,0.8470,Khiem
716,2,31,171,140,329,0.8370,1,0.7782,Unknown
717,1,168,163,176,325,0.8081,1,0.8470,Khiem
717,2,31,171,140,328,0.8336,1,0.7782,Unknown
718,1,167,163,176,321,0.8080,1,0.8470,Khiem
718,2,33,170,138,323,0.8261,1,0.7782,Unknown
719,1,167,162,176,317,0.8080,1,0.8470,Khiem
719,2,33,169,137,320,0.8324,1,0.7782,Unknown
720,1,170,161,175,310,0.8208,1,0.8470,Khiem
720,2,34,169,137,318,0.8203,1,0.7782,Unknown
721,1,170,160,177,307,0.8242,1,0.8470,Khiem
721,2,36,168,136,316,0.8178,1,0.7782,Unknown
722,1,170,158,180,307,0.8215,1,0.8470,Khiem
722,2,34,166,137,318,0.8166,1,0.7782,Unknown
723,1,170,158,180,302,0.8209,1,0.8470,Khiem
723,2,34,165,136,315,0.8149,1,0.7782,Unknown
724,1,167,157,184,307,0.8200,1,0.8470,Khiem
724,2,32,164,137,319,0.8213,1,0.7782,Unknown
725,1,166,156,188,309,0.8150,1,0.8470,Khiem
725,2,32,163,138,322,0.8051,1,0.7782,Unknown
726,1,163,156,189,310,0.8099,1,0.8470,Khiem
726,2,29,162,138,324,0.8155,1,0.7782,Unknown
727,1,162,156,191,309,0.8088,1,0.8470,Khiem
727,2,31,162,139,327,0.8088,1,0.7782,Unknown
728,1,162,156,194,313,0.8229,1,0.8470,Khiem
728,2,27,161,140,331,0.8201,1,0.7782,Unknown
729,1,159,155,196,315,0.8141,1,0.8470,Khiem
729,2,25,161,139,332,0.8284,1,0.7782,Unknown
730,1,156,155,196,316,0.8004,1,0.8470,Khiem
730,2,23,160,138,334,0.8200,1,0.7782,Unknown
731,1,154,156,199,320,0.8014,1,0.8470,Khiem
731,2,21,160,137,336,0.8384,1,0.7782,Unknown
732,1,153,156,199,320,0.8130,1,0.8470,Khiem
732,2,21,160,135,334,0.8392,1,0.7782,Unknown
733,1,156,156,196,314,0.8204,1,0.8470,Khiem
733,2,20,161,133,330,0.8418,1,0.7782,Unknown
734,1,153,157,197,317,0.8112,1,0.8470,Khiem
734,2,18,160,132,329,0.8517,1,0.7782,Unknown
735,1,151,158,197,317,0.7996,1,0.8470,Khiem
735,2,16,161,130,327,0.8474,1,0.7782,Unknown
736,1,148,159,197,319,0.8000,1,0.8470,Khiem
736,2,14,162,131,331,0.8441,1,0.7782,Unknown
737,1,153,159,198,320,0.8267,1,0.8470,Khiem
737,2,12,162,131,334,0.8473,1,0.7782,Unknown
738,1,154,160,198,319,0.8119,1,0.8470,Khiem
738,2,11,162,131,335,0.8538,1,0.7782,Unknown
739,1,153,161,196,317,0.7990,1,0.8470,Khiem
739,2,10,162,130,335,0.8510,1,0.7782,Unknown
740,1,152,162,192,311,0.7858,1,0.8470,Khiem
740,2,10,162,128,330,0.8488,1,0.7782,Unknown
741,1,153,162,192,310,0.7892,1,0.8470,Khiem
741,2,9,162,128,330,0.8418,1,0.7782,Unknown
742,1,153,163,191,308,0.7900,1,0.8470,Khiem
742,2,8,162,127,328,0.8486,1,0.7782,Unknown
743,1,153,163,191,307,0.7864,1,0.8470,Khiem
743,2,8,162,126,328,0.8429,1,0.7782,Unknown
744,1,155,163,192,307,0.7973,1,0.8470,Khiem
744,2,8,162,126,325,0.8364,1,0.7782,Unknown
745,1,156,164,193,307,0.8052,1,0.8470,Khiem
745,2,9,163,128,327,0.8354,1,0.7782,Unknown
746,1,155,164,189,301,0.7897,1,0.8470,Khiem
746,2,8,163,129,328,0.8343,1,0.7782,Unknown
747,1,149,165,186,298,0.7993,1,0.8470,Khiem
747,2,7,163,131,332,0.8282,1,0.7782,Unknown
748,1,146,165,186,299,0.8039,1,0.8470,Khiem
748,2,6,163,133,334,0.8288,1,0.7782,Unknown
749,1,147,165,183,297,0.8029,1,0.8470,Khiem
749,2,6,164,132,332,0.8207,1,0.7782,Unknown
750,1,148,165,180,293,0.8076,1,0.8470,Khiem
750,2,8,164,134,331,0.8143,1,0.7782,Unknown
751,1,148,165,178,291,0.8096,1,0.8470,Khiem
751,2,8,163,136,332,0.8192,1,0.7782,Unknown
752,1,148,165,177,291,0.8105,1,0.8470,Khiem
752,2,6,163,136,330,0.8259,1,0.7782,Unknown
753,1,149,165,175,289,0.8057,1,0.8470,Khiem
753,2,6,163,135,326,0.8302,1,0.7782,Unknown
754,1,150,166,175,288,0.8014,1,0.8470,Khiem
754,2,5,162,135,324,0.8388,1,0.7782,Unknown
755,1,154,166,174,286,0.7993,1,0.8470,Khiem
755,2,3,162,135,323,0.8416,1,0.7782,Unknown
756,1,153,167,175,287,0.8048,1,0.8470,Khiem
756,2,2,161,137,326,0.8457,1,0.7782,Unknown
757,1,153,167,175,287,0.8036,1,0.8470,Khiem
757,2,0,161,137,325,0.8389,1,0.7782,Unknown
758,1,153,167,176,287,0.8026,1,0.8470,Khiem
758,2,-2,160,136,325,0.8380,1,0.7782,Unknown
759,1,151,167,177,289,0.8075,1,0.8470,Khiem
759,2,-4,160,135,325,0.8447,1,0.7782,Unknown
760,1,151,167,179,293,0.8074,1,0.8470,Khiem
760,2,-6,159,135,327,0.8541,1,0.7782,Unknown
761,1,151,168,181,295,0.8073,1,0.8470,Khiem
761,2,-6,159,134,328,0.8550,1,0.7782,Unknown
762,1,152,168,181,296,0.8101,1,0.8470,Khiem
762,2,-7,159,133,328,0.8579,1,0.7782,Unknown
763,1,152,168,181,296,0.8093,1,0.8470,Khiem
763,2,-8,158,132,328,0.8569,1,0.7782,Unknown
764,1,152,168,182,296,0.8082,1,0.8470,Khiem
764,2,-8,158,132,329,0.8531,1,0.7782,Unknown
765,1,151,168,183,298,0.8076,1,0.8470,Khiem
765,2,-10,157,132,333,0.8551,1,0.7782,Unknown
766,1,152,168,183,298,0.8057,1,0.8470,Khiem
766,2,-12,157,132,334,0.8523,1,0.7782,Unknown
767,1,152,168,185,299,0.8065,1,0.8470,Khiem
767,2,-13,157,130,334,0.8534,1,0.7782,Unknown
768,1,152,168,185,299,0.8061,1,0.8470,Khiem
768,2,-13,157,129,333,0.8543,1,0.7782,Unknown
769,1,151,168,185,298,0.8047,1,0.8470,Khiem
769,2,-13,157,128,333,0.8590,1,0.7782,Unknown
770,1,151,168,185,298,0.8035,1,0.8470,Khiem
770,2,-12,156,126,330,0.8579,1,0.7782,Unknown
771,1,152,168,183,294,0.8003,1,0.8470,Khiem
771,2,-11,156,123,326,0.8554,1,0.7782,Unknown
772,1,154,167,183,292,0.8012,1,0.8470,Khiem
772,2,-11,156,120,320,0.8472,1,0.7782,Unknown
773,1,154,167,182,289,0.8025,1,0.8470,Khiem
773,2,-10,155,118,315,0.8363,1,0.7782,Unknown
774,1,155,167,182,287,0.8030,1,0.8470,Khiem
774,2,-8,155,116,312,0.8298,1,0.7782,Unknown
775,1,155,167,182,287,0.8021,1,0.8470,Khiem
775,2,-7,155,117,314,0.8166,1,0.7782,Unknown
776,1,156,167,182,284,0.7978,1,0.8470,Khiem
776,2,-5,155,118,314,0.8022,1,0.7782,Unknown
777,1,153,167,181,282,0.7909,1,0.8470,Khiem
777,2,-3,155,117,311,0.8022,1,0.7782,Unknown
778,1,153,167,181,282,0.7891,1,0.8470,Khiem
778,2,-3,155,120,314,0.7920,1,0.7782,Unknown
779,1,151,166,182,283,0.7902,1,0.8470,Khiem
779,2,-3,155,123,323,0.8018,1,0.7782,Unknown
780,1,151,167,182,283,0.7905,1,0.8470,Khiem
780,2,-4,155,124,324,0.7909,1,0.7782,Unknown
781,1,153,167,183,282,0.7972,1,0.8470,Khiem
781,2,-7,155,124,324,0.7742,1,0.7782,Unknown
782,1,152,167,185,284,0.7953,1,0.8470,Khiem
782,2,-12,156,124,325,0.7693,1,0.7782,Unknown
783,1,151,167,185,283,0.7966,1,0.8470,Khiem
783,2,-9,158,124,320,0.7924,1,0.7782,Unknown
784,1,150,167,186,286,0.7970,1,0.8470,Khiem
784,2,-16,160,122,316,0.7728,1,0.7782,Unknown
785,1,148,168,187,288,0.7976,1,0.8470,Khiem
785,2,-21,161,122,318,0.7864,1,0.7782,Unknown
786,1,147,168,189,292,0.8003,1,0.8470,Khiem
786,2,-23,161,122,322,0.7903,1,0.7782,Unknown
787,1,146,168,190,295,0.8006,1,0.8470,Khiem
787,2,-21,161,123,325,0.7784,1,0.7782,Unknown
788,1,146,168,189,294,0.7994,1,0.8470,Khiem
788,2,-22,161,122,324,0.7734,1,0.7782,Unknown
788,4,26,163,131,298,0.5786,1,0.6967,Unknown
789,1,146,168,188,293,0.8006,1,0.8470,Khiem
789,2,-18,161,122,322,0.7625,1,0.7782,Unknown
790,1,148,168,186,291,0.8003,1,0.8470,Khiem
790,2,-16,162,123,322,0.7615,1,0.7782,Unknown
791,1,148,168,186,290,0.7999,1,0.8470,Khiem
791,2,-17,162,123,320,0.7465,1,0.7782,Unknown
792,1,148,168,186,291,0.7992,1,0.8470,Khiem
792,2,-16,162,126,324,0.7640,1,0.7782,Unknown
793,1,149,167,187,292,0.7987,1,0.8470,Khiem
793,2,-17,162,128,326,0.7373,1,0.7782,Unknown
794,1,149,167,187,293,0.7972,1,0.8470,Khiem
794,2,-13,162,131,331,0.7110,1,0.7782,Unknown
795,1,149,167,187,293,0.7968,1,0.8470,Khiem
795,2,-20,163,131,329,0.7061,1,0.7782,Unknown
796,1,149,167,187,293,0.7955,1,0.8470,Khiem
796,2,-25,163,130,328,0.7444,1,0.7782,Unknown
797,1,150,167,187,293,0.7955,1,0.8470,Khiem
797,2,-29,163,129,326,0.7492,1,0.7782,Unknown
798,1,149,167,187,293,0.7964,1,0.8470,Khiem
798,2,-31,163,129,325,0.7514,1,0.7782,Unknown
799,1,149,167,186,292,0.7951,1,0.8470,Khiem
799,2,-29,163,129,324,0.7439,1,0.7782,Unknown
800,1,150,167,185,291,0.7940,1,0.8470,Khiem
800,2,-31,164,128,321,0.7531,1,0.7782,Unknown
801,1,149,167,185,291,0.7948,1,0.8470,Khiem
801,2,-36,164,131,327,0.7406,1,0.7782,Unknown
802,1,150,167,185,292,0.7979,1,0.8470,Khiem
802,2,-35,165,130,325,0.7522,1,0.7782,Unknown
803,1,149,167,186,293,0.7968,1,0.8470,Khiem
803,2,-34,166,129,323,0.7528,1,0.7782,Unknown
804,1,148,167,186,295,0.7967,1,0.8470,Khiem
804,2,-34,166,130,325,0.7482,1,0.7782,Unknown
805,1,147,167,188,298,0.7998,1,0.8470,Khiem
805,2,-33,167,129,324,0.7591,1,0.7782,Unknown
806,1,146,167,188,300,0.8012,1,0.8470,Khiem
806,2,-34,167,128,323,0.7546,1,0.7782,Unknown
807,1,147,167,187,299,0.8022,1,0.8470,Khiem
807,2,-32,167,127,320,0.7452,1,0.7782,Unknown
808,1,147,168,186,298,0.8003,1,0.8470,Khiem
808,2,-30,167,126,316,0.7467,1,0.7782,Unknown
809,1,148,168,185,298,0.8007,1,0.8470,Khiem
809,2,-28,166,127,318,0.7250,1,0.7782,Unknown
810,1,149,168,185,297,0.7991,1,0.8470,Khiem
810,2,-29,166,128,318,0.6792,1,0.7782,Unknown
811,1,148,168,183,296,0.8020,1,0.8470,Khiem
811,2,-27,165,130,319,0.6258,1,0.7782,Unknown
812,1,149,167,182,294,0.7999,1,0.8470,Khiem
812,2,-24,166,129,313,0.6037,1,0.7782,Unknown
813,1,149,168,181,292,0.7983,1,0.8470,Khiem
813,2,-29,168,129,311,0.6730,1,0.7782,Unknown
814,1,150,168,180,289,0.8012,1,0.8470,Khiem
814,2,-29,169,130,307,0.7161,1,0.7782,Unknown
815,1,151,168,178,286,0.8010,1,0.8470,Khiem
815,2,-28,169,132,305,0.7167,1,0.7782,Unknown
816,1,152,168,178,284,0.7968,1,0.8470,Khiem
816,2,-31,170,139,312,0.7268,1,0.7782,Unknown
817,1,152,168,178,283,0.8005,1,0.8470,Khiem
817,2,-33,172,140,307,0.6882,1,0.7782,Unknown
818,1,152,168,178,283,0.7997,1,0.8470,Khiem
818,2,-35,175,142,306,0.6819,1,0.7782,Unknown
819,1,151,168,178,282,0.7935,1,0.8470,Khiem
819,2,-39,178,144,301,0.6267,1,0.7782,Unknown
820,1,151,168,178,281,0.7926,1,0.8470,Khiem
820,2,-39,183,142,290,0.6114,1,0.7782,Unknown
821,1,152,168,178,280,0.7938,1,0.8470,Khiem
821,2,-40,182,148,294,0.5851,1,0.7782,Unknown
822,1,152,168,179,280,0.7939,1,0.8470,Khiem
823,1,152,168,180,280,0.7924,1,0.8470,Khiem
823,2,-26,167,159,316,0.5753,1,0.7782,Unknown
824,1,152,168,182,282,0.7944,1,0.8470,Khiem
825,1,151,168,183,283,0.7965,1,0.8470,Khiem
826,1,152,168,183,281,0.7943,1,0.8470,Khiem
826,2,-56,185,152,300,0.5071,1,0.7782,Unknown
827,1,152,168,184,281,0.7950,1,0.8470,Khiem
827,2,-60,188,151,297,0.5180,1,0.7782,Unknown
828,1,151,168,184,280,0.7948,1,0.8470,Khiem
829,1,152,168,186,282,0.7969,1,0.8470,Khiem
830,1,152,168,186,280,0.7945,1,0.8470,Khiem
830,2,-70,177,162,320,0.5035,1,0.7782,Unknown
831,1,153,168,185,278,0.7920,1,0.8470,Khiem
831,2,-68,179,157,309,0.5148,1,0.7782,Unknown
832,1,153,168,187,279,0.7950,1,0.8470,Khiem
832,2,-70,182,155,305,0.5767,1,0.7782,Unknown
833,1,152,168,189,281,0.7949,1,0.8470,Khiem
833,2,-73,180,157,312,0.5317,1,0.7782,Unknown
834,1,151,168,190,281,0.7941,1,0.8470,Khiem
834,2,-74,178,157,312,0.5836,1,0.7782,Unknown
835,1,150,168,191,283,0.7925,1,0.8470,Khiem
835,2,-75,173,158,317,0.6054,1,0.7782,Unknown
836,1,151,168,192,282,0.7927,1,0.8470,Khiem
836,2,-73,172,155,315,0.6266,1,0.7782,Unknown
837,1,150,168,194,284,0.7931,1,0.8470,Khiem
837,2,-71,172,155,319,0.6633,1,0.7782,Unknown
838,1,151,168,193,283,0.7962,1,0.8470,Khiem
838,2,-67,171,150,313,0.7113,1,0.7782,Unknown
839,1,150,168,195,284,0.7969,1,0.8470,Khiem
839,2,-65,171,148,311,0.7169,1,0.7782,Unknown
840,1,148,168,196,285,0.7955,1,0.8470,Khiem
840,2,-65,170,147,312,0.7316,1,0.7782,Unknown
841,1,147,168,195,285,0.7978,1,0.8470,Khiem
841,2,-63,171,143,304,0.7436,1,0.7782,Unknown
842,1,147,168,194,284,0.7977,1,0.8470,Khiem
842,2,-60,172,139,297,0.7568,1,0.7782,Unknown
843,1,148,167,194,283,0.7991,1,0.8470,Khiem
843,2,-58,173,137,293,0.7587,1,0.7782,Unknown
844,1,149,167,194,282,0.7992,1,0.8470,Khiem
844,2,-55,175,135,290,0.7577,1,0.7782,Unknown
845,1,149,167,194,282,0.7973,1,0.8470,Khiem
845,2,-53,177,136,292,0.7483,1,0.7782,Unknown
846,1,149,167,196,284,0.7993,1,0.8470,Khiem
846,2,-44,180,137,292,0.7130,1,0.7782,Unknown
847,1,150,167,197,284,0.8021,1,0.8470,Khiem
847,2,-40,185,134,282,0.7157,1,0.7782,Unknown
848,1,151,167,198,285,0.8008,1,0.8470,Khiem
848,2,-42,183,137,288,0.7027,1,0.7782,Unknown
849,1,151,167,198,284,0.8033,1,0.8470,Khiem
849,2,-43,185,135,283,0.7146,1,0.7782,Unknown
850,1,151,167,199,284,0.8019,1,0.8470,Khiem
850,2,-40,187,134,280,0.6955,1,0.7782,Unknown
851,1,150,167,200,284,0.8009,1,0.8470,Khiem
851,2,-37,188,132,273,0.7209,1,0.7782,Unknown
852,1,150,167,200,284,0.8020,1,0.8470,Khiem
852,2,-35,189,131,269,0.7283,1,0.7782,Unknown
853,1,150,167,200,284,0.8033,1,0.8470,Khiem
853,2,-31,188,131,268,0.7281,1,0.7782,Unknown
854,1,150,167,201,284,0.8060,1,0.8470,Khiem
854,2,-27,187,135,273,0.7522,1,0.7782,Unknown
855,1,150,167,201,283,0.8064,1,0.8470,Khiem
855,2,-27,185,138,277,0.7559,1,0.7782,Unknown
856,1,151,167,200,282,0.8070,1,0.8470,Khiem
856,2,-26,183,142,282,0.7494,1,0.7782,Unknown
857,1,150,167,200,281,0.8058,1,0.8470,Khiem
857,2,-25,181,144,285,0.7561,1,0.7782,Unknown
858,1,150,167,201,282,0.8069,1,0.8470,Khiem
858,2,-28,180,144,286,0.7819,1,0.7782,Unknown
859,1,149,167,202,284,0.8070,1,0.8470,Khiem
859,2,-26,178,144,288,0.7942,1,0.7782,Unknown
860,1,148,167,203,285,0.8069,1,0.8470,Khiem
860,2,-24,177,144,292,0.8015,1,0.7782,Unknown
861,1,148,167,203,287,0.8109,1,0.8470,Khiem
861,2,-21,176,140,289,0.7987,1,0.7782,Unknown
862,1,147,167,204,289,0.8089,1,0.8470,Khiem
862,2,-20,174,140,292,0.7905,1,0.7782,Unknown
863,1,146,167,205,291,0.8088,1,0.8470,Khiem
863,2,-17,173,139,294,0.8007,1,0.7782,Unknown
864,1,146,167,203,288,0.8070,1,0.8470,Khiem
864,2,-14,172,137,293,0.7963,1,0.7782,Unknown
865,1,146,167,201,288,0.8066,1,0.8470,Khiem
865,2,-11,172,134,288,0.7864,1,0.7782,Unknown
866,1,147,167,200,286,0.8105,1,0.8470,Khiem
866,2,-9,171,131,284,0.7948,1,0.7782,Unknown
867,1,148,167,199,285,0.8133,1,0.8470,Khiem
867,2,-6,171,130,279,0.7903,1,0.7782,Unknown
868,1,147,167,199,286,0.8113,1,0.8470,Khiem
868,2,-5,171,131,282,0.7877,1,0.7782,Unknown
869,1,148,167,198,286,0.8103,1,0.8470,Khiem
869,2,-1,170,134,284,0.7909,1,0.7782,Unknown
870,1,148,167,198,286,0.8093,1,0.8470,Khiem
870,2,-2,169,135,286,0.7929,1,0.7782,Unknown
871,1,148,167,198,286,0.8116,1,0.8470,Khiem
871,2,1,168,138,289,0.8034,1,0.7782,Unknown
872,1,148,167,198,287,0.8102,1,0.8470,Khiem
872,2,3,167,140,291,0.8089,1,0.7782,Unknown
873,1,148,167,197,286,0.8085,1,0.8470,Khiem
873,2,2,166,142,293,0.8058,1,0.7782,Unknown
874,1,148,167,197,287,0.8071,1,0.8470,Khiem
874,2,0,166,143,296,0.8018,1,0.7782,Unknown
875,1,147,167,197,288,0.8067,1,0.8470,Khiem
875,2,-2,166,144,299,0.8075,1,0.7782,Unknown
876,1,146,166,197,288,0.8053,1,0.8470,Khiem
876,2,-3,166,146,305,0.8063,1,0.7782,Unknown
877,1,146,167,196,289,0.8066,1,0.8470,Khiem
877,2,-3,165,150,313,0.8117,1,0.7782,Unknown
878,1,147,167,196,290,0.8074,1,0.8470,Khiem
878,2,-2,166,151,316,0.8170,1,0.7782,Unknown
879,1,146,167,196,291,0.8068,1,0.8470,Khiem
879,2,-3,167,150,316,0.8185,1,0.7782,Unknown
880,1,147,166,197,293,0.8043,1,0.8470,Khiem
880,2,-2,168,150,317,0.8228,1,0.7782,Unknown
881,1,147,166,197,295,0.8051,1,0.8470,Khiem
881,2,-3,168,149,317,0.8299,1,0.7782,Unknown
882,1,148,167,196,294,0.8065,1,0.8470,Khiem
882,2,-2,169,147,315,0.8284,1,0.7782,Unknown
883,1,149,167,195,293,0.8081,1,0.8470,Khiem
883,2,-1,171,145,311,0.8275,1,0.7782,Unknown
884,1,149,167,194,292,0.8081,1,0.8470,Khiem
884,2,-1,171,145,312,0.8280,1,0.7782,Unknown
885,1,149,167,195,294,0.8045,1,0.8470,Khiem
885,2,-2,171,144,312,0.8306,1,0.7782,Unknown
886,1,149,167,195,294,0.8055,1,0.8470,Khiem
886,2,-3,172,144,312,0.8272,1,0.7782,Unknown
887,1,149,167,194,294,0.8043,1,0.8470,Khiem
887,2,-4,172,142,309,0.8324,1,0.7782,Unknown
888,1,149,167,194,294,0.8051,1,0.8470,Khiem
888,2,-4,172,141,309,0.8335,1,0.7782,Unknown
889,1,149,166,194,294,0.8029,1,0.8470,Khiem
889,2,-4,172,140,308,0.8323,1,0.7782,Unknown
890,1,150,166,193,293,0.8044,1,0.8470,Khiem
890,2,-1,171,140,306,0.8279,1,0.7782,Unknown
891,1,150,166,192,291,0.8042,1,0.8470,Khiem
891,2,1,170,142,309,0.8384,1,0.7782,Unknown
892,1,150,166,192,291,0.8062,1,0.8470,Khiem
892,2,1,168,145,313,0.8333,1,0.7782,Unknown
893,1,151,166,190,289,0.8084,1,0.8470,Khiem
893,2,2,167,144,306,0.8172,1,0.7782,Unknown
894,1,152,166,190,288,0.8073,1,0.8470,Khiem
894,2,1,165,142,300,0.8122,1,0.7782,Unknown
895,1,153,166,191,288,0.8077,1,0.8470,Khiem
895,2,0,165,141,295,0.8076,1,0.7782,Unknown
896,1,153,166,192,289,0.8081,1,0.8470,Khiem
896,2,1,163,142,295,0.8100,1,0.7782,Unknown
897,1,152,166,194,291,0.8078,1,0.8470,Khiem
897,2,0,162,143,295,0.8105,1,0.7782,Unknown
898,1,151,166,196,294,0.8072,1,0.8470,Khiem
898,2,0,161,147,303,0.8147,1,0.7782,Unknown
899,1,150,166,197,296,0.8044,1,0.8470,Khiem
899,2,-2,160,150,311,0.8134,1,0.7782,Unknown
900,1,150,166,195,295,0.7974,1,0.8470,Khiem
900,2,-3,159,150,312,0.7984,1,0.7782,Unknown
901,1,152,166,194,292,0.8003,1,0.8470,Khiem
901,2,-1,158,147,303,0.8256,1,0.7782,Unknown
902,1,152,166,194,292,0.7996,1,0.8470,Khiem
902,2,-4,157,145,302,0.8051,1,0.7782,Unknown
903,1,150,166,197,297,0.7956,1,0.8470,Khiem
903,2,-7,157,151,315,0.7883,1,0.7782,Unknown
904,1,150,166,197,297,0.7979,1,0.8470,Khiem
904,2,-8,157,152,318,0.7942,1,0.7782,Unknown
905,1,150,166,196,295,0.7955,1,0.8470,Khiem
905,2,-10,158,150,315,0.7958,1,0.7782,Unknown
906,1,149,166,197,297,0.7976,1,0.8470,Khiem
906,2,-11,158,152,323,0.8002,1,0.7782,Unknown
907,1,149,166,196,295,0.7980,1,0.8470,Khiem
907,2,-12,159,146,313,0.8002,1,0.7782,Unknown
908,1,150,166,196,296,0.7983,1,0.8470,Khiem
908,2,-11,161,145,313,0.7896,1,0.7782,Unknown
909,1,151,166,196,296,0.7995,1,0.8470,Khiem
909,2,-11,163,144,314,0.7814,1,0.7782,Unknown
910,1,151,166,196,295,0.7936,1,0.8470,Khiem
910,2,-13,164,143,315,0.7848,1,0.7782,Unknown
911,1,151,166,196,295,0.7959,1,0.8470,Khiem
911,2,-14,168,140,309,0.7789,1,0.7782,Unknown
912,1,152,166,196,294,0.7986,1,0.8470,Khiem
912,2,-19,172,137,303,0.7656,1,0.7782,Unknown
913,1,152,165,196,294,0.7972,1,0.8470,Khiem
913,2,-21,177,136,298,0.7663,1,0.7782,Unknown
914,1,152,165,196,293,0.7992,1,0.8470,Khiem
914,2,-27,181,138,300,0.7770,1,0.7782,Unknown
915,1,152,165,195,291,0.7963,1,0.8470,Khiem
915,2,-34,186,140,297,0.7602,1,0.7782,Unknown
916,1,152,165,194,289,0.8001,1,0.8470,Khiem
916,2,-35,190,140,293,0.7633,1,0.7782,Unknown
917,1,152,165,194,287,0.7989,1,0.8470,Khiem
917,2,-37,196,139,285,0.7441,1,0.7782,Unknown
918,1,151,165,195,289,0.7961,1,0.8470,Khiem
918,2,-44,198,143,288,0.7159,1,0.7782,Unknown
919,1,151,165,196,289,0.7943,1,0.8470,Khiem
919,2,-53,195,150,297,0.6704,1,0.7782,Unknown
920,1,151,165,196,290,0.7958,1,0.8470,Khiem
920,2,-54,198,148,290,0.6844,1,0.7782,Unknown
921,1,150,165,197,291,0.7956,1,0.8470,Khiem
921,2,-60,195,153,298,0.6356,1,0.7782,Unknown
922,1,149,165,196,291,0.7938,1,0.8470,Khiem
922,2,-59,195,149,290,0.6218,1,0.7782,Unknown
923,1,147,165,196,292,0.7948,1,0.8470,Khiem
923,2,-56,196,142,276,0.6604,1,0.7782,Unknown
924,1,148,165,195,291,0.7933,1,0.8470,Khiem
924,2,-63,190,149,290,0.5588,1,0.7782,Unknown
925,1,150,165,194,290,0.7961,1,0.8470,Khiem
925,2,-68,187,150,292,0.6196,1,0.7782,Unknown
926,1,150,165,195,290,0.7960,1,0.8470,Khiem
927,1,150,165,196,293,0.7983,1,0.8470,Khiem
928,1,150,165,196,293,0.7956,1,0.8470,Khiem
929,1,151,165,195,291,0.7936,1,0.8470,Khiem
930,1,151,165,196,292,0.7948,1,0.8470,Khiem
931,1,149,165,197,294,0.7967,1,0.8470,Khiem
932,1,149,165,196,293,0.7962,1,0.8470,Khiem
933,1,150,165,195,291,0.7981,1,0.8470,Khiem
934,1,151,165,194,290,0.7986,1,0.8470,Khiem
935,1,151,165,194,289,0.7982,1,0.8470,Khiem
936,1,152,165,193,287,0.7977,1,0.8470,Khiem
937,1,152,165,193,287,0.7988,1,0.8470,Khiem
938,1,152,165,194,287,0.7978,1,0.8470,Khiem
939,1,152,165,194,287,0.7965,1,0.8470,Khiem
940,1,152,165,194,287,0.7956,1,0.8470,Khiem
941,1,152,165,195,288,0.7978,1,0.8470,Khiem
942,1,152,165,195,287,0.7960,1,0.8470,Khiem
943,1,153,165,196,287,0.7965,1,0.8470,Khiem
944,1,152,165,196,286,0.7970,1,0.8470,Khiem
945,1,151,165,196,286,0.7977,1,0.8470,Khiem
946,1,151,165,197,287,0.7992,1,0.8470,Khiem
947,1,150,165,198,289,0.7996,1,0.8470,Khiem
948,1,150,165,197,288,0.8004,1,0.8470,Khiem
949,1,150,165,196,286,0.7976,1,0.8470,Khiem
950,1,149,165,196,287,0.8012,1,0.8470,Khiem
951,1,149,165,196,287,0.7992,1,0.8470,Khiem
952,1,149,165,196,287,0.8017,1,0.8470,Khiem
953,1,149,165,197,288,0.8029,1,0.8470,Khiem
954,1,149,165,197,288,0.8024,1,0.8470,Khiem
955,1,148,165,196,288,0.8017,1,0.8470,Khiem
956,1,148,165,196,288,0.8025,1,0.8470,Khiem
957,1,149,165,196,288,0.8008,1,0.8470,Khiem
958,1,149,165,195,288,0.8012,1,0.8470,Khiem
959,1,150,165,195,288,0.8029,1,0.8470,Khiem
960,1,150,165,196,289,0.8057,1,0.8470,Khiem
961,1,150,165,197,290,0.8061,1,0.8470,Khiem
962,1,150,165,198,291,0.8065,1,0.8470,Khiem
963,1,150,165,198,292,0.8060,1,0.8470,Khiem
964,1,149,165,198,291,0.8053,1,0.8470,Khiem
965,1,148,165,196,290,0.8041,1,0.8470,Khiem
966,1,148,165,196,290,0.8045,1,0.8470,Khiem
967,1,148,165,196,290,0.8049,1,0.8470,Khiem
968,1,148,165,195,290,0.8045,1,0.8470,Khiem
969,1,147,165,195,290,0.8029,1,0.8470,Khiem
970,1,148,165,194,289,0.8038,1,0.8470,Khiem
971,1,149,165,193,289,0.8033,1,0.8470,Khiem
972,1,148,165,193,290,0.8041,1,0.8470,Khiem
973,1,148,165,194,290,0.8054,1,0.8470,Khiem
974,1,148,165,194,291,0.8041,1,0.8470,Khiem
975,1,148,165,193,291,0.8042,1,0.8470,Khiem
976,1,148,165,193,292,0.8040,1,0.8470,Khiem
977,1,148,165,192,290,0.8005,1,0.8470,Khiem
978,1,148,165,191,290,0.8005,1,0.8470,Khiem
979,1,148,165,191,291,0.8013,1,0.8470,Khiem
980,1,148,165,191,292,0.8003,1,0.8470,Khiem
981,1,148,165,191,292,0.8003,1,0.8470,Khiem
982,1,149,165,192,293,0.8001,1,0.8470,Khiem
983,1,149,165,191,293,0.8007,1,0.8470,Khiem
984,1,149,165,192,294,0.8001,1,0.8470,Khiem
